Filename,Fuelbed_number,Fuelbed_name,Benchmark_ROS,Benchmark_FL,Benchmark_RI,Benchmark_RI_Shrub,Benchmark_RI_Herb,Benchmark_RI_Wood,Benchmark_RI_LLM,Crosswalk13,ROS%13,FL%13,Crosswalk40,ROS%40,FL%40,Custom_ROS,Custom_FL,Custom_RI,Custom_RI_Shrub,Custom_RI_Herb,Custom_RI_Wood,Custom_RI_LLM,Custom_Crosswalk13,Custom_ROS%13,Custom_FL%13,Custom_Crosswalk40,Custom_ROS%40,Custom_FL%40,FCC_Code,Surface_fire_potential,Reaction_potential,Spread_potential,Flamelength_potential,Crown_fire_potential,Crown_initiation_potential,Crown-crown_trans_potential,Crownfire_spread_potential,Available_fuel_potential,Flame_available_potential,Smolder_available_potential,Residual_smolder_potential,Depth_shrub,Depth_herb,Depth_woody,Depth_LLM,Depth_surface_fuels,PercentCover_shrub,PercentCover_herb,PercentCover_woody,PercentCover_LLM,Tree_over_crown_load,Tree_mid_crown_load,Tree_under_crown_load,Tree_aboveground_load,Snag_class1_foliage_load,Snag_class1_wood_load,Snag_class1_other_load,Snag_class2_load,Snag_class3_load,Ladderfuels_load,Shrub_primary_load,Shrub_primary_crown_load,Shrub_secondary_load,Shrub_secondary_crown_load,Shrub_needleDrape_load,Herb_primary_load,Herb_secondary_load,Woody_sound_1hr_load,Woody_sound_10hr_load,Woody_sound_100hr_load,Woody_sound_1000hr_load,Woody_sound_10khr_load,Woody_sound_GT10k_load,Woody_rotten_1000hr_load,Woody_rotten_10k_load,Woody_rotten_GT10k_load,Woody_pile_load,Woody_stumps_sound_load,Woody_stumps_rotten_load,Woody_stumps_lightered_load,LLM_litter_load,LLM_lichen_load,LLM_moss_load,Ground_upperduff_load,Ground_lowerduff_load,Ground_basalaccum_load,Ground_squirrelmid_load,Total_aboveground_biomass,Total_carbon_load,Version
fuelbed_41544.xml,41544,"Xeric upland 41-60 yr old long-needle pine plantation, >20 yr mFRI",4.5968,1.5121,889.5115,447.8103,13.7277,1.1327,426.8408,8.0000,278.5970,151.2125,186.0000,104.4739,65.7446,4.5968,1.5121,889.5115,447.8103,13.7277,1.1327,426.8408,8.0000,278.5970,151.2125,186.0000,104.4739,65.7446,442.0000,4.2881,2.3860,4.2881,2.4594,4.3935,2.9971,7.1922,4.8562,1.8650,0.9994,0.5644,0.3012,3.5000,0.5000,0.0250,0.0667,0.6643,25.0000,8.0000,10.0000,85.0000,4.0929,,1.9267,16.1776,,,,,,,2.5000,1.1562,,,0.0000,0.0100,,0.1400,0.5000,0.7500,1.5000,1.2500,1.2500,0.0000,0.0000,0.0000,,,,,0.5000,,,5.0000,,,,29.5776,12.9219,3.0.257
fuelbed_42141.xml,42141,"Xeric upland 0-10 yr old oak-pine forest, >20 yr mFRI",0.4185,1.0017,4004.8140,349.3214,2629.0249,599.6266,426.8408,8.0000,25.3620,100.1727,183.0000,32.1902,111.3031,0.4185,1.0017,4004.8140,349.3214,2629.0249,599.6266,426.8408,8.0000,25.3620,100.1727,183.0000,32.1902,111.3031,200.0000,2.0017,5.0627,1.2938,2.0017,0.2919,0.0000,0.0000,0.6811,0.3313,0.3112,0.0083,0.0118,4.5000,2.0000,0.0250,0.0167,0.3068,15.0000,10.0000,10.0000,10.0000,0.1521,,,0.0000,,,,,,,1.5000,0.6937,,,0.0000,0.5000,,0.6000,0.1500,0.2100,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.5000,,,,,,,3.6600,0.8469,3.0.257
fuelbed_42142.xml,42142,"Xeric upland 11-20 yr old oak-pine forest, >20 yr mFRI",0.6855,1.0315,2552.7083,393.8182,1385.1832,346.8659,426.8408,8.0000,41.5438,103.1516,183.0000,52.7286,114.6128,0.6855,1.0315,2552.7083,393.8182,1385.1832,346.8659,426.8408,8.0000,41.5438,103.1516,183.0000,52.7286,114.6128,201.0000,2.0313,4.0419,1.6559,2.0313,0.4659,0.0000,0.0000,1.0869,0.7746,0.6104,0.0702,0.0940,8.0000,2.0000,0.0250,0.0333,0.6045,15.0000,5.0000,10.0000,30.0000,0.9127,,,0.9506,,,,,,,2.0000,0.9250,,,0.0000,0.3000,,0.6000,0.1500,0.2100,0.5000,0.3800,0.3800,0.0000,0.0000,0.0000,,,,,2.5000,,,0.5000,,,,8.4706,2.7378,3.0.257
fuelbed_42143.xml,42143,"Xeric upland 21-40 yr old oak-pine forest, >20 yr mFRI",2.5792,1.1948,968.3516,468.5938,72.7370,0.1800,426.8408,8.0000,156.3179,119.4765,185.0000,75.8601,62.8824,2.5792,1.1948,968.3516,468.5938,72.7370,0.1800,426.8408,8.0000,156.3179,119.4765,185.0000,75.8601,62.8824,341.0000,3.2120,2.4895,3.2120,2.1861,4.0255,4.2480,5.8419,3.1968,1.4447,0.9880,0.2852,0.1715,10.0000,2.0000,0.0250,0.0500,1.5010,25.0000,2.0000,10.0000,50.0000,2.7051,,0.9127,6.7654,,,,,,,3.0000,1.3875,,,0.0000,0.1000,,0.7000,0.3000,0.4200,0.7500,0.7500,0.7500,0.0000,0.0000,0.0000,,,,,2.5000,,,2.5000,,,,18.5354,7.3765,3.0.257
fuelbed_42144.xml,42144,"Xeric upland 41-60 yr old oak-pine forest, >20 yr mFRI",3.9990,1.4616,955.9073,481.4924,47.5408,0.0333,426.8408,8.0000,242.3647,146.1586,185.0000,117.6182,76.9256,3.9990,1.4616,955.9073,481.4924,47.5408,0.0333,426.8408,8.0000,242.3647,146.1586,185.0000,117.6182,76.9256,452.0000,3.9995,2.4734,3.9995,2.4179,4.9660,4.6371,7.1922,4.5520,2.3519,1.5262,0.5543,0.2715,10.0000,2.0000,0.0250,0.0667,1.4442,25.0000,2.0000,10.0000,85.0000,4.0929,,1.9267,12.8661,,,,,,,3.0000,1.3875,,,0.0000,0.1000,,0.7000,0.5000,0.7500,1.0000,1.2500,1.2500,0.0000,0.0000,0.0000,,,,,5.0000,,,5.0000,,,,31.4161,13.6768,3.0.257
fuelbed_42145.xml,42145,"Xeric upland 61-100 yr old oak-pine forest, >20 yr mFRI",3.5415,1.2912,836.5330,390.4053,19.2860,0.0009,426.8408,8.0000,214.6378,129.1181,185.0000,104.1625,67.9569,3.5415,1.2912,836.5330,390.4053,19.2860,0.0009,426.8408,8.0000,214.6378,129.1181,185.0000,104.1625,67.9569,463.0000,3.7638,2.3138,3.7638,2.2726,5.5637,3.5689,9.0000,6.4121,2.8642,1.8714,0.6223,0.3705,8.0000,2.0000,0.0250,0.0750,0.6996,20.0000,2.0000,10.0000,85.0000,6.9179,,2.5352,27.0220,,,,,,,2.0000,0.9250,,,0.0000,0.1000,,0.8000,0.7000,1.0000,1.2500,1.7500,1.7500,0.0000,0.0000,0.0000,,,,,5.0000,,,5.5000,,,,46.8720,20.9235,3.0.257
fuelbed_42146.xml,42146,"Xeric upland >100 yr old oak-pine forest, >20 yr mFRI",3.5416,1.2912,836.5299,390.4238,19.2644,0.0009,426.8408,8.0000,214.6453,129.1209,185.0000,104.1661,67.9584,3.5416,1.2912,836.5299,390.4238,19.2644,0.0009,426.8408,8.0000,214.6453,129.1209,185.0000,104.1661,67.9584,463.0000,3.7639,2.3138,3.7639,2.2726,5.5637,3.5689,9.0000,6.4121,2.8892,1.8765,0.6274,0.3853,8.0000,2.0000,0.0250,0.0750,0.6996,20.0000,2.0000,10.0000,85.0000,6.9179,,2.5352,27.0220,,,,,,,2.0000,0.9250,,,0.0000,0.1000,,0.8000,0.7000,1.0000,1.5000,1.7500,1.7500,0.0000,0.0000,0.0000,,,,,5.0000,,,5.5000,,,,47.1220,20.9235,3.0.257
fuelbed_43141.xml,43141,"Xeric upland 0-10 yr old oak forest >20 yr mFRI",0.5227,0.4479,510.0677,116.3936,241.8419,77.0580,74.7742,8.0000,31.6791,44.7875,181.0000,74.6722,89.5749,0.5227,0.4479,510.0677,116.3936,241.8419,77.0580,74.7742,8.0000,31.6791,44.7875,181.0000,74.6722,89.5749,100.0000,1.4460,1.8068,1.4460,1.3385,0.0000,0.0000,0.0000,0.0000,0.1176,0.0982,0.0066,0.0128,3.0000,0.5000,0.0250,0.0167,0.2050,10.0000,25.0000,10.0000,10.0000,0.1960,,,0.0000,,,,,,,0.6500,0.3006,,,0.0000,0.0500,,0.0400,0.2500,0.1500,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.0500,,,,,,,1.3900,0.2003,3.0.257
fuelbed_43142.xml,43142,"Xeric upland 11-20 yr old oak forest, >20 yr mFRI",1.4488,0.8443,600.9182,139.2033,155.6416,155.8205,150.2527,8.0000,87.8040,84.4326,183.0000,111.4435,93.8140,1.4488,0.8443,600.9182,139.2033,155.6416,155.8205,150.2527,8.0000,87.8040,84.4326,183.0000,111.4435,93.8140,220.0000,2.4073,1.9611,2.4073,1.8377,1.7688,3.2345,0.0000,0.8926,0.3176,0.2260,0.0164,0.0752,5.0000,0.5000,0.0250,0.0333,1.2831,35.0000,15.0000,10.0000,30.0000,1.1761,,,1.1351,,,,,,,1.2500,0.5781,,,0.0000,0.0300,,0.0700,0.3500,0.2000,0.5000,0.2500,0.2500,0.0000,0.0000,0.0000,,,,,0.1000,,,,,,,4.1351,0.9216,3.0.257
fuelbed_43143.xml,43143,"Xeric upland 21-40 yr old oak forest, >20 yr mFRI",2.1180,0.9433,625.1125,381.8476,28.7573,18.2253,196.2823,8.0000,128.3642,94.3292,183.0000,162.9238,104.8102,2.1180,0.9433,625.1125,381.8476,28.7573,18.2253,196.2823,8.0000,128.3642,94.3292,183.0000,162.9238,104.8102,321.0000,2.9107,2.0002,2.9107,1.9425,2.0405,2.6323,0.0000,2.1284,0.6585,0.4711,0.0737,0.1136,5.0000,0.5000,0.0250,0.0500,1.8884,45.0000,10.0000,10.0000,50.0000,3.0056,,0.3267,6.8419,,,,,,,3.0000,1.3875,,,0.0000,0.0100,,0.1000,0.5000,0.2500,0.7500,0.3800,0.3800,0.0000,0.0000,0.0000,,,,,0.2000,,,0.5000,,,,12.9119,4.6197,3.0.257
fuelbed_43144.xml,43144,"Xeric upland 41-60 yr old oak forest, >20 yr mFRI",5.0656,1.5806,904.2935,394.6625,16.5982,2.3271,490.7056,8.0000,307.0059,158.0587,186.0000,115.1272,68.7212,5.0656,1.5806,904.2935,394.6625,16.5982,2.3271,490.7056,8.0000,307.0059,158.0587,186.0000,115.1272,68.7212,541.0000,4.5014,2.4057,4.5014,2.5144,3.5545,2.8769,5.8419,3.4691,0.9020,0.6160,0.1132,0.1728,5.0000,0.5000,0.0250,0.0667,1.8066,45.0000,8.0000,10.0000,85.0000,4.7372,,0.9311,13.1992,,,,,,,3.0000,1.3875,,,0.0000,0.0100,,0.1400,0.6000,0.3300,1.0000,0.6300,0.6300,0.0000,0.0000,0.0000,,,,,0.5000,,,0.8000,,,,20.8392,8.1883,3.0.257
fuelbed_43145.xml,43145,"Xeric upland 61-100 yr old oak forest, >20 yr mFRI",5.2535,1.4835,784.6835,291.9361,0.0000,0.0180,492.7294,8.0000,318.3923,148.3523,185.0000,154.5139,78.0801,5.2535,1.4835,784.6835,291.9361,0.0000,0.0180,492.7294,8.0000,318.3923,148.3523,185.0000,154.5139,78.0801,521.0000,4.5841,2.2410,4.5841,2.4360,2.1119,2.5300,7.1922,0.0000,1.0972,0.7009,0.1435,0.2528,5.0000,0.5000,0.0250,0.0750,1.0450,30.0000,5.0000,10.0000,85.0000,6.7823,,1.2251,21.4986,,,,,,,2.0000,0.9250,,,0.0000,0.0000,,0.1700,0.7500,0.3700,1.2500,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,0.7000,,,1.0000,,,,29.7386,12.3618,3.0.257
fuelbed_43146.xml,43146,"Xeric upland >100 yr old oak forest, >20 yr mFRI",5.0177,1.4930,821.8684,329.1382,0.0000,0.0007,492.7294,8.0000,304.1034,149.3007,185.0000,147.5796,78.5793,5.0177,1.4930,821.8684,329.1382,0.0000,0.0007,492.7294,8.0000,304.1034,149.3007,185.0000,147.5796,78.5793,421.0000,4.4800,2.2935,4.4800,2.4438,2.1149,2.5370,7.1922,0.0000,1.1622,0.7442,0.1492,0.2688,5.0000,0.5000,0.0250,0.0750,0.8045,25.0000,5.0000,10.0000,85.0000,6.7823,,1.2251,21.4986,,,,,,,2.0000,0.9250,,,0.0000,0.0000,,0.2100,1.0000,0.4300,1.5000,1.0000,1.0000,0.0000,0.0000,0.0000,,,,,0.7500,,,1.0000,,,,30.3886,12.3868,3.0.257
fuelbed_44141.xml,44141,"Xeric upland 0-10 yr old sand pine forest, >20 yr mFRI",2.3001,2.1869,3753.6445,330.6795,2810.9854,489.0579,122.9218,9.0000,33.7256,87.4774,183.0000,176.9295,242.9927,2.3001,2.1869,3753.6445,330.6795,2810.9854,489.0579,122.9218,9.0000,33.7256,87.4774,183.0000,176.9295,242.9927,310.0000,3.0332,4.9014,3.0332,2.9577,0.5932,0.0000,0.0000,1.3839,0.3649,0.2759,0.0190,0.0700,3.0000,1.0000,0.0333,0.0167,0.1288,15.0000,10.0000,70.0000,10.0000,0.1904,,,0.0139,,,,,,,0.6500,0.3006,,,0.0000,0.7000,,0.6000,0.4000,0.2000,0.5000,0.2500,0.2500,0.0000,0.0000,0.0000,,,,,0.0500,,,,,,,3.6139,0.5323,3.0.257
fuelbed_44142.xml,44142,"Xeric upland 11-20 yr old sand pine forest, >20 yr mFRI",2.2004,1.6678,1821.8407,544.0715,713.5245,318.4011,245.8436,8.0000,133.3549,166.7824,186.0000,50.0081,72.5141,2.2004,1.6678,1821.8407,544.0715,713.5245,318.4011,245.8436,8.0000,133.3549,166.7824,186.0000,50.0081,72.5141,331.0000,2.9667,3.4146,2.9667,2.5829,3.1541,4.9110,0.0000,2.4480,0.8055,0.5883,0.0908,0.1264,3.5000,1.0000,0.0333,0.0333,0.3544,25.0000,5.0000,70.0000,30.0000,1.7769,,0.5500,1.0292,,,,,,,1.2500,0.5781,,,0.0000,0.2000,,0.6000,0.4000,0.2000,1.5000,0.2500,0.2500,0.0000,0.0000,0.0000,,,,,0.1000,,,0.5000,,,,6.2792,1.3537,3.0.257
fuelbed_44143.xml,44143,"Xeric upland 21-40 yr old sand pine forest, >20 yr mFRI",4.1572,2.1400,1615.7866,489.4375,337.7193,296.9427,491.6872,9.0000,60.9560,85.5988,183.0000,319.7846,237.7744,4.1572,2.1400,1615.7866,489.4375,337.7193,296.9427,491.6872,9.0000,60.9560,85.5988,183.0000,319.7846,237.7744,442.0000,4.0778,3.2157,4.0778,2.9257,4.2659,2.7032,8.1225,4.5423,1.6114,1.1747,0.2963,0.1405,3.5000,1.0000,0.0333,0.0500,0.1925,15.0000,5.0000,70.0000,50.0000,5.4788,,1.1000,25.5334,,,,,,,1.0000,0.4625,,,0.0000,0.1000,,0.7000,0.4000,0.2000,1.7500,0.2500,0.2500,0.0000,0.0000,0.0000,,,,,0.2000,,,2.5000,,,,32.8834,15.1479,3.0.257
fuelbed_44144.xml,44144,"Xeric upland 41-60 yr old sand pine forest, >20 yr mFRI",4.4013,2.1003,1489.5151,304.9311,337.2176,295.3459,552.0206,9.0000,64.5347,84.0109,183.0000,338.5590,233.3635,4.4013,2.1003,1489.5151,304.9311,337.2176,295.3459,552.0206,9.0000,64.5347,84.0109,183.0000,338.5590,233.3635,442.0000,4.1958,3.0875,4.1958,2.8985,4.4327,2.3204,8.5070,5.1861,2.0256,1.5693,0.3017,0.1546,3.0000,1.0000,0.0333,0.0667,0.0894,10.0000,5.0000,70.0000,85.0000,7.9327,,1.4385,73.5590,,,,,,,0.6000,0.2775,,,0.0000,0.1000,,0.7000,0.4000,0.2000,2.0000,0.2500,0.2500,0.0000,0.0000,0.0000,,,,,0.5000,,,2.5000,,,,81.0590,39.2182,3.0.257
fuelbed_44145.xml,44145,"Xeric upland 61-100 yr old sand pine forest and >20 yr mFRI",3.4721,1.6262,972.5866,0.0000,0.0000,266.1384,706.4482,8.0000,210.4282,162.6237,186.0000,78.9106,70.7060,3.4721,1.6262,972.5866,0.0000,0.0000,266.1384,706.4482,8.0000,210.4282,162.6237,186.0000,78.9106,70.7060,442.0000,3.7267,2.4949,3.7267,2.5505,4.4555,1.7513,8.5070,5.8084,2.0154,1.6764,0.2690,0.0700,0.0000,,0.0333,0.1667,0.0233,0.0000,,70.0000,70.0000,6.3461,,2.1577,81.3649,,,,,,,,,,,0.0000,,,0.8000,0.4000,0.2000,0.5000,0.2500,0.2500,0.0000,0.0000,0.0000,,,,,3.5000,,,2.5000,,,,89.7649,44.4324,3.0.257
fuelbed_44146.xml,44146,"Xeric upland >100 yr old sand pine forest and >20 yr mFRI",4.3142,1.7971,972.5866,0.0000,0.0000,266.1384,706.4482,8.0000,261.4640,179.7072,186.0000,98.0490,78.1336,4.3142,1.7971,972.5866,0.0000,0.0000,266.1384,706.4482,8.0000,261.4640,179.7072,186.0000,98.0490,78.1336,453.0000,4.1541,2.4949,4.1541,2.6811,5.1999,3.3528,8.5070,5.9438,2.7890,2.4500,0.2690,0.0700,0.0000,,0.0333,0.2917,0.0233,0.0000,,70.0000,70.0000,7.9327,2.8558,2.6971,95.7662,,,,,,,,,,,0.0000,,,0.8000,0.4000,0.2000,0.5000,0.2500,0.2500,0.0000,0.0000,0.0000,,,,,4.5000,,,2.5000,,,,105.1662,52.1331,3.0.257
fuelbed_44541.xml,44541,"Xeric upland 0-10 yr old sand pine plantation, >20 year mFRI",2.4513,1.3385,994.3514,560.8926,200.2685,110.2685,122.9218,8.0000,148.5636,133.8452,161.0000,106.5782,83.6532,2.4513,1.3385,994.3514,560.8926,200.2685,110.2685,122.9218,8.0000,148.5636,133.8452,161.0000,106.5782,83.6532,310.0000,3.1313,2.5227,3.1313,2.3138,0.5296,0.0000,0.0000,1.2355,0.2809,0.2075,0.0146,0.0587,3.0000,0.5000,0.0333,0.0167,0.3546,15.0000,25.0000,70.0000,10.0000,0.1904,,,0.0139,,,,,,,1.5000,0.6937,,,0.0000,0.0500,,0.0400,0.4000,0.2000,0.3000,0.2500,0.2500,0.0000,0.0000,0.0000,,,,,0.0500,,,,,,,3.0539,0.4038,3.0.257
fuelbed_44542.xml,44542,"Xeric upland 11-20 yr old sand pine plantation, >20 yr mFRI",3.9063,1.9584,1378.6129,839.2859,128.2810,165.2023,245.8436,8.0000,236.7468,195.8416,186.0000,88.7800,85.1485,3.9063,1.9584,1378.6129,839.2859,128.2810,165.2023,245.8436,8.0000,236.7468,195.8416,186.0000,88.7800,85.1485,431.0000,3.9529,2.9704,3.9529,2.7989,3.4782,5.2662,0.0000,2.8489,0.7443,0.5857,0.0744,0.0841,3.5000,0.5000,0.0333,0.0333,0.7374,25.0000,15.0000,70.0000,30.0000,1.7769,,0.5500,1.0292,,,,,,,2.5000,1.1562,,,0.0000,0.0300,,0.0700,0.4000,0.2000,0.7500,0.2500,0.2500,0.0000,0.0000,0.0000,,,,,0.1000,,,0.5000,,,,6.0792,1.5577,3.0.257
fuelbed_44543.xml,44543,"Xeric upland 21-40 yr old sand pine plantation, >20 yr mFRI",4.3023,2.1351,1516.8176,769.0319,43.5390,212.5594,491.6872,9.0000,63.0842,85.4040,183.0000,330.9497,237.2332,4.3023,2.1351,1516.8176,769.0319,43.5390,212.5594,491.6872,9.0000,63.0842,85.4040,183.0000,330.9497,237.2332,442.0000,4.1484,3.1157,4.1484,2.9224,4.4211,2.7006,8.1225,4.9073,1.5355,1.1574,0.2799,0.0982,3.5000,0.5000,0.0333,0.0500,0.4202,15.0000,10.0000,70.0000,50.0000,5.4788,,1.1000,25.5334,,,,,,,2.0000,0.9250,,,0.0000,0.0100,,0.1100,0.4000,0.2000,1.0000,0.2500,0.2500,0.0000,0.0000,0.0000,,,,,0.2000,,,2.5000,,,,32.4534,15.3342,3.0.257
fuelbed_44544.xml,44544,"Xeric upland 41-60 yr old sand pine plantation, >20 yr mFRI",4.6075,2.1945,1496.3235,660.1476,43.5829,240.5725,552.0206,9.0000,67.5593,87.7799,186.0000,104.7169,95.4129,4.6075,2.1945,1496.3235,660.1476,43.5829,240.5725,552.0206,9.0000,67.5593,87.7799,186.0000,104.7169,95.4129,452.0000,4.2930,3.0946,4.2930,2.9628,4.5048,2.3651,8.5070,5.3096,1.9709,1.5537,0.2908,0.1264,3.0000,0.5000,0.0333,0.0667,0.2216,10.0000,8.0000,70.0000,85.0000,7.9327,,1.4385,73.5590,,,,,,,1.5000,0.6937,,,0.0000,0.0100,,0.1400,0.4000,0.2000,1.5000,0.2500,0.2500,0.0000,0.0000,0.0000,,,,,0.5000,,,2.5000,,,,80.8090,39.3813,3.0.257
fuelbed_57900.xml,57900,"Rangeland",13.8908,3.4352,2439.6858,8.2715,2358.0781,0.0000,73.3362,6.0000,49.5215,63.6145,142.0000,603.9464,180.7990,13.8908,3.4352,2439.6858,8.2715,2358.0781,0.0000,73.3362,6.0000,49.5215,63.6145,142.0000,603.9464,180.7990,700.0000,7.4541,3.9515,7.4541,3.7068,0.0000,0.0000,0.0000,0.0000,0.0676,0.0676,0.0000,0.0000,3.0000,0.5000,0.0000,0.0083,0.2481,2.0000,50.0000,0.0000,50.0000,,,,,,,,,,,0.0100,0.0050,,,0.0000,0.5000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,0.1700,,,,,,,0.6800,0.3375,3.0.257
